"natmass","age","sex","sei10","region","polviews","age_cent","obs_num","About right.x","Too little.x","Too much.x","preds","About right.y","Too little.y","Too much.y"
"About right",56,"Male",52.4,"Pacific","Slghtly conservative",7,789,0.57050508789827,-0.426897378182859,-0.14360770971541,"About right",0.42949491210173,0.426897378182859,0.14360770971541
"About right",20,"Female",0,"Pacific","Slightly liberal",-29,790,0.425946141755814,-0.339553223285545,-0.0863929184702694,"About right",0.574053858244186,0.339553223285545,0.0863929184702694
"Too little",75,"Male",45.4,"Pacific","Moderate",26,791,-0.419958308218935,0.569489836920451,-0.149531528701515,"Too little",0.419958308218935,0.430510163079549,0.149531528701515
"Too little",43,"Female",69.3,"Pacific","Slghtly conservative",-6,792,-0.504126654642043,0.573417438759191,-0.069290784117148,"About right",0.504126654642043,0.426582561240809,0.069290784117148
"About right",28,"Female",41.1,"Pacific","Liberal",-21,793,0.58375594211859,-0.535172535385568,-0.0485834067330225,"Too little",0.41624405788141,0.535172535385568,0.0485834067330225
"Too little",68,"Male",46,"Pacific","Moderate",19,794,-0.433485773713658,0.572293015819589,-0.138807242105931,"About right",0.433485773713658,0.427706984180411,0.138807242105931
"About right",61,"Female",41.1,"Pacific","Moderate",12,795,0.476187488936223,-0.382864116526875,-0.0933233724093485,"About right",0.523812511063777,0.382864116526875,0.0933233724093485
"Too little",46,"Female",19.6,"Pacific","Slightly liberal",-3,796,-0.501807692927247,0.591954524169233,-0.0901468312419862,"About right",0.501807692927247,0.408045475830767,0.0901468312419862
"Too little",53,"Male",76.3,"Pacific","Moderate",4,797,-0.42732627646427,0.509001419755383,-0.0816751432911136,"Too little",0.42732627646427,0.490998580244617,0.0816751432911136
"Too little",35,"Female",67.7,"Pacific","Moderate",-14,798,-0.535816696247233,0.586324128239181,-0.0505074319919482,"About right",0.535816696247233,0.413675871760819,0.0505074319919482
"Too little",70,"Female",87.9,"Pacific","Moderate",21,799,-0.443563689714002,0.499994422316128,-0.0564307326021256,"Too little",0.443563689714002,0.500005577683872,0.0564307326021256
"About right",59,"Female",20.9,"Pacific","Moderate",10,800,0.452054511329753,-0.336072719969376,-0.115981791360377,"About right",0.547945488670247,0.336072719969376,0.115981791360377
"About right",47,"Male",36.4,"Pacific","Slightly liberal",-2,801,0.58810375392928,-0.479678278807577,-0.108425475121703,"Too little",0.41189624607072,0.479678278807577,0.108425475121703
"Too little",22,"Female",38.2,"Pacific","Moderate",-27,802,-0.60002425805049,0.662999476122822,-0.0629752180723325,"About right",0.60002425805049,0.337000523877178,0.0629752180723325
"About right",65,"Female",84.2,"Pacific","Slghtly conservative",16,803,0.556556156605415,-0.48455973665638,-0.0719964199490355,"Too little",0.443443843394585,0.48455973665638,0.0719964199490355
"Too little",81,"Female",63.7,"Pacific","Slghtly conservative",32,804,-0.44010912416682,0.5502672882651,-0.11015816409828,"Too little",0.44010912416682,0.4497327117349,0.11015816409828
"Too little",74,"Male",69.3,"Pacific","Moderate",25,805,-0.398023979753475,0.508170793266066,-0.110146813512591,"Too little",0.398023979753475,0.491829206733934,0.110146813512591
"Too little",77,"Female",80.9,"Pacific","Liberal",28,806,-0.281266517653033,0.325811573525878,-0.0445450558728455,"Too little",0.281266517653033,0.674188426474122,0.0445450558728455
"Too little",22,"Male",19.6,"Pacific","Moderate",-27,807,-0.550570246855412,0.669273064018401,-0.118702817162989,"About right",0.550570246855412,0.330726935981598,0.118702817162989
"Too little",54,"Male",81.9,"Pacific","Moderate",5,808,-0.417895359826841,0.494528969453026,-0.0766336096261848,"Too little",0.417895359826841,0.505471030546974,0.0766336096261848
"Too little",48,"Female",67.7,"Pacific","Liberal",-1,809,-0.342262132838493,0.383081141802928,-0.0408190089644348,"Too little",0.342262132838493,0.616918858197072,0.0408190089644348
"Too little",43,"Male",59.8,"Pacific","Moderate",-6,810,-0.467100924252993,0.558277537848552,-0.0911766135955595,"About right",0.467100924252993,0.441722462151447,0.0911766135955595
"About right",27,"Female",37.6,"Pacific","Slghtly conservative",-22,811,0.426449794361535,-0.340502624860389,-0.0859471695011464,"About right",0.573550205638465,0.340502624860389,0.0859471695011464
"About right",30,"Female",87.9,"Pacific","Moderate",-19,812,0.48797947092246,-0.451226601552301,-0.0367528693701589,"About right",0.51202052907754,0.451226601552301,0.0367528693701589
"About right",55,"Female",0,"Pacific","Slightly liberal",6,813,0.495457492048142,-0.370169452738859,-0.125288039309283,"About right",0.504542507951858,0.370169452738859,0.125288039309283
"About right",40,"Male",87.9,"Pacific","Liberal",-9,814,0.726689124863035,-0.686093659773512,-0.0405954650895235,"Too little",0.273310875136965,0.686093659773512,0.0405954650895235
"Too little",51,"Male",55.3,"Pacific","Moderate",2,815,-0.457281169717159,0.56194764296234,-0.104666473245181,"About right",0.457281169717159,0.43805235703766,0.104666473245181
"Too little",21,"Female",22.4,"Pacific","Slghtly conservative",-28,816,-0.60022274497457,0.696241149638989,-0.0960184046644193,"About right",0.60022274497457,0.303758850361011,0.0960184046644193
"About right",29,"Male",27,"Pacific","Slghtly conservative",-20,817,0.494500735413617,-0.346625583039384,-0.147875152374233,"About right",0.505499264586383,0.346625583039384,0.147875152374233
"Too little",83,"Female",25,"Pacific","Moderate",34,818,-0.494718841602711,0.636439140259075,-0.141720298656365,"About right",0.494718841602711,0.363560859740925,0.141720298656365
"About right",81,"Female",35.8,"Pacific","Slightly liberal",32,819,0.583650782115795,-0.478606626610245,-0.10504415550555,"Too little",0.416349217884205,0.478606626610245,0.10504415550555
"Too much",66,"Female",43.8,"Pacific","Moderate",17,820,-0.511071420826114,-0.393714448811737,0.904785869637851,"About right",0.511071420826114,0.393714448811737,0.095214130362149
"About right",72,"Male",59.1,"Pacific","Slghtly conservative",23,821,0.608003947314894,-0.453841287293327,-0.154162660021568,"Too little",0.391996052685106,0.453841287293327,0.154162660021568
"Too little",78,"Female",59.1,"Pacific","Conservative",29,822,-0.481669900932222,0.648379243209745,-0.166709342277524,"About right",0.481669900932222,0.351620756790255,0.166709342277524
"Too little",80,"Male",59.1,"Pacific","Slightly liberal",31,823,-0.327808558883238,0.438205348387661,-0.110396789504423,"Too little",0.327808558883238,0.561794651612339,0.110396789504423
"Too much",60,"Female",62.1,"Pacific","Conservative",11,824,-0.518368113210821,-0.3470339706263,0.865402083837121,"About right",0.518368113210821,0.3470339706263,0.134597916162879
"Too little",24,"Male",18.6,"Pacific","Liberal",-25,825,-0.394402523945639,0.487239238821229,-0.0928367148755892,"Too little",0.394402523945639,0.512760761178771,0.0928367148755892
"Too little",81,"Male",43,"Pacific","Liberal",32,826,-0.272789422635284,0.386654255368511,-0.113864832733227,"Too little",0.272789422635284,0.613345744631489,0.113864832733227
"Too little",33,"Female",32.6,"Pacific","Moderate",-16,827,-0.586751852054913,0.662959869020669,-0.0762080169657555,"About right",0.586751852054913,0.337040130979331,0.0762080169657555
"About right",23,"Male",43.9,"Pacific","Moderate",-26,828,0.475660284166583,-0.385607549796382,-0.0900527343702014,"About right",0.524339715833417,0.385607549796382,0.0900527343702014
"About right",22,"Female",46.6,"Pacific","Moderate",-27,829,0.410931961172819,-0.354062694475692,-0.0568692666971275,"About right",0.589068038827181,0.354062694475692,0.0568692666971275
"About right",31,"Male",63.1,"Pacific","Slightly liberal",-18,830,0.59510346213789,-0.530102617630293,-0.0650008445075975,"Too little",0.40489653786211,0.530102617630293,0.0650008445075975
"Too much",34,"Female",39.7,"Pacific","Liberal",-15,831,-0.408487956875101,-0.538831448790806,0.947319405665907,"Too little",0.408487956875101,0.538831448790806,0.0526805943340934
"Too little",87,"Female",28.7,"Pacific","Moderate",38,832,-0.483461645281463,0.624815255931315,-0.141353610649852,"About right",0.483461645281463,0.375184744068685,0.141353610649852
"About right",47,"Female",39.7,"Pacific","Moderate",-2,833,0.447790763501155,-0.366137828018911,-0.0816529354822432,"About right",0.552209236498845,0.366137828018911,0.0816529354822432
"About right",35,"Male",31.3,"Pacific","Moderate",-14,834,0.486216097548435,-0.367457668307578,-0.118758429240857,"About right",0.513783902451565,0.367457668307578,0.118758429240857
"About right",76,"Female",20.1,"Pacific","Moderate",27,835,0.486838524310305,-0.347202075929902,-0.139636448380403,"About right",0.513161475689695,0.347202075929902,0.139636448380403
"About right",44,"Female",62.6,"Mountain","Moderate",-5,836,0.412823142959423,-0.366840092340555,-0.0459830506188682,"About right",0.587176857040577,0.366840092340555,0.0459830506188682
"About right",27,"Female",80.9,"Mountain","Conservative",-22,837,0.375250174299279,-0.316991259547473,-0.0582589147518063,"About right",0.624749825700721,0.316991259547473,0.0582589147518063
"About right",19,"Female",42.9,"Mountain","Conservative",-30,838,0.322846802784357,-0.240661303969212,-0.0821854988151443,"About right",0.677153197215643,0.240661303969212,0.0821854988151443
"About right",39,"Female",21.5,"Mountain","Moderate",-10,839,0.352529794948011,-0.281484618100238,-0.0710451768477725,"About right",0.647470205051989,0.281484618100238,0.0710451768477725
"Too little",58,"Female",84.2,"Mountain","Liberal",9,840,-0.3535725484583,0.382238874444139,-0.0286663259858392,"Too little",0.3535725484583,0.617761125555861,0.0286663259858392
"About right",42,"Female",23.8,"Mountain","Moderate",-7,841,0.360243896369332,-0.288623825916833,-0.0716200704524989,"About right",0.639756103630668,0.288623825916833,0.0716200704524989
"Too little",71,"Female",24.6,"Mountain","Slghtly conservative",22,842,-0.561396043720206,0.686144246709477,-0.124748202989272,"About right",0.561396043720206,0.313855753290523,0.124748202989272
"About right",43,"Female",35.8,"Mountain","Moderate",-6,843,0.375349449509063,-0.312394435590929,-0.0629550139181339,"About right",0.624650550490937,0.312394435590929,0.0629550139181339
"About right",30,"Female",39.7,"Mountain","Slightly liberal",-19,844,0.435887627147524,-0.390067627522876,-0.0458199996246483,"About right",0.564112372852476,0.390067627522876,0.0458199996246483
"Too little",51,"Female",82.5,"Mountain","Slghtly conservative",2,845,-0.531143896442616,0.580982560010864,-0.0498386635682485,"About right",0.531143896442616,0.419017439989136,0.0498386635682485
"About right",39,"Female",78.3,"Mountain","Moderate",-10,846,0.428589150567641,-0.392953676543733,-0.0356354740239085,"About right",0.571410849432359,0.392953676543733,0.0356354740239085
"About right",27,"Female",0,"Mountain","Slightly liberal",-22,847,0.378172244181539,-0.306355585595401,-0.0718166585861382,"About right",0.621827755818461,0.306355585595401,0.0718166585861382
"Too little",66,"Male",89.3,"Mountain","Slghtly conservative",17,848,-0.430750752783266,0.51068004419197,-0.0799292914087036,"Too little",0.430750752783266,0.48931995580803,0.0799292914087036
"About right",60,"Male",79.4,"Mountain","Slightly liberal",11,849,0.610548191793011,-0.55465658615764,-0.0558916056353709,"Too little",0.389451808206989,0.55465658615764,0.0558916056353709
"Too little",19,"Female",21.6,"Mountain","Moderate",-30,850,-0.681642089566729,0.737767727495952,-0.0561256379292225,"About right",0.681642089566729,0.262232272504048,0.0561256379292225
"About right",30,"Male",65.3,"Mountain","Conservative",-19,851,0.431952779684912,-0.321705079680835,-0.110247700004077,"About right",0.568047220315088,0.321705079680835,0.110247700004077
"About right",37,"Female",33.4,"Mountain","Extremely liberal",-12,852,0.589032869402099,-0.512217200504086,-0.0768156688980127,"Too little",0.410967130597901,0.512217200504086,0.0768156688980127
"Too little",50,"Male",24,"Mountain","Conservative",1,853,-0.540962220259577,0.751751928742543,-0.210789708482966,"About right",0.540962220259577,0.248248071257457,0.210789708482966
"About right",35,"Female",20.1,"Mountain","Moderate",-14,854,0.344039989735857,-0.275113730307655,-0.0689262594282021,"About right",0.655960010264143,0.275113730307655,0.0689262594282021
"About right",44,"Male",67.7,"Mountain","Liberal",-5,855,0.652444230593366,-0.606046290380646,-0.0463979402127196,"Too little",0.347555769406634,0.606046290380646,0.0463979402127196
"About right",70,"Female",12.6,"Mountain","Moderate",21,856,0.40350390436518,-0.292073956990327,-0.111429947374853,"About right",0.59649609563482,0.292073956990327,0.111429947374853
"Too little",20,"Female",17,"Mountain","Liberal",-29,857,-0.527521448262252,0.575973838852935,-0.048452390590683,"About right",0.527521448262252,0.424026161147065,0.048452390590683
"About right",33,"Female",0,"Mountain","Moderate",-16,858,0.322920904218357,-0.238480045184757,-0.0844408590336004,"About right",0.677079095781643,0.238480045184757,0.0844408590336004
"About right",51,"Male",46,"Mountain","Moderate",2,859,0.4690114718625,-0.376452503231056,-0.0925589686314433,"About right",0.5309885281375,0.376452503231056,0.0925589686314433
"About right",62,"Male",18.6,"Mountain","Liberal",13,860,0.614191621591056,-0.505596058016728,-0.108595563574328,"Too little",0.385808378408944,0.505596058016728,0.108595563574328
"Too much",46,"Female",21.6,"Mountain","Moderate",-3,861,-0.634753018706656,-0.28833662073332,0.923089639439975,"About right",0.634753018706656,0.28833662073332,0.0769103605600245
"Too little",47,"Male",28.7,"Mountain","Moderate",-2,862,-0.556456657045703,0.66526108653851,-0.108804429492807,"About right",0.556456657045703,0.33473891346149,0.108804429492807
"Too little",56,"Female",38.3,"Mountain","Moderate",7,863,-0.598365667124373,0.669215739392622,-0.0708500722682493,"About right",0.598365667124373,0.330784260607378,0.0708500722682493
"About right",27,"Female",62.9,"Mountain","Moderate",-22,864,0.384720124710859,-0.347052406750113,-0.0376677179607465,"About right",0.615279875289141,0.347052406750113,0.0376677179607465
"Too little",63,"Female",68.6,"Mountain","Liberal",14,865,-0.371708102606414,0.409513891773892,-0.0378057891674781,"Too little",0.371708102606414,0.590486108226108,0.0378057891674781
"About right",38,"Female",84.2,"Mountain","Moderate",-11,866,0.436552769883919,-0.403887600319983,-0.0326651695639356,"About right",0.563447230116081,0.403887600319983,0.0326651695639356
